,overall,reviewTime,reviewerID,asin,reviewText,title,brand
2243,4.0,"11 20, 2017",A3OZRX3C8N3X3O,B00RXEWOAA,It sounds clunky/noisy but it does the job which I need it for,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2244,5.0,"11 17, 2017",A3FJSPY4BD1YCX,B00RXEWOAA,"I had several old 3.5 inch floppy discs and no floppy drive.  This one was inexpensive enough to make it worth my while to get it to see what was on those old discs.  Well, as it turned out, there was nothing of value on them, so now I have this drive in my desk drawer and will probably never use it again.  I have no regrets in the purchase as it worked well with virtually no set up.  I used it on an iMac, plug and play.  If you need to use the older media, I highly recommend this drive.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2245,5.0,"11 13, 2017",A36PK9YQYIGFDY,B00RXEWOAA,Working great!,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2246,1.0,"11 10, 2017",A3MHVABZL6ZN12,B00RXEWOAA,Disappointed,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2247,3.0,"11 6, 2017",A33CQU82BHL1M7,B00RXEWOAA,Haven't used yet looks like it will do what's needed,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2248,4.0,"11 6, 2017",A30Q8KK0WGH87Q,B00RXEWOAA,Works very well. It is as fast as any 3 1/2 inch drive I had before.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2249,5.0,"11 5, 2017",A1T8B3I8KRS3W0,B00RXEWOAA,Thanks just what i needed for my work accessing old files,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2250,4.0,"11 4, 2017",A2CJEBPC0UOPAN,B00RXEWOAA,Just as advertised,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2251,5.0,"10 31, 2017",ARGISG81VYQS2,B00RXEWOAA,Simple and easy to use.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2252,5.0,"10 30, 2017",A1MNS0QOJD5BQ6,B00RXEWOAA,Works pretty well and transfers data well. Good price.  Would buy again.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2253,2.0,"10 30, 2017",A3BRPM6HLHZNRG,B00RXEWOAA,"Flaky and has to be coaxed to work.  I was going to return it, but got distracted and ran out of time.  I wouldn't recommend it.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2254,5.0,"10 28, 2017",A2P4A5EPGU21BR,B00RXEWOAA,"I used this to salvage my wife's old floppies. It handled forty, only failing on two. I couldn't ask for better.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2255,5.0,"10 28, 2017",AZQ12ARR9MOD0,B00RXEWOAA,"Works great. As described. Fast delivery.drive is very efficient, simple to use and worked perfectly","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2256,5.0,"10 27, 2017",A2C9D8HHD9KM1R,B00RXEWOAA,These are great.  Shame some of my floppy's don't work but im able to get stuff back,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2257,5.0,"10 26, 2017",A3CY2XKJ6LGLDG,B00RXEWOAA,"Before digital cameras film developers digitized the film on to floppy disks. Im putting together a slideshow for a birthday party and have floppies full of pics but no drives on any of my computers. Voila, this drive saved the day","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2258,5.0,"10 25, 2017",A33UCE74WYSM49,B00RXEWOAA,Found some pictures that were forgotten about. This floppy disc got them back.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2259,5.0,"10 24, 2017",AA904BKV1Z2PQ,B00RXEWOAA,Kinda fun to find out what's on all those old floppies laying around in a box in the basement.  Some may contain pics from your first Sony Digital camera.  You will laugh long and hard while being appalled that you spend a grand on that thing.  Some will contain old tax returns.  Every single disc I've looked so far - I busted and pitched.  The value in this is you finally know what's on them and you can throw them out.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2260,5.0,"10 24, 2017",A26UMMB9RVPWG7,B00RXEWOAA,Works great.  Price is great.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2261,5.0,"10 21, 2017",AAC7RRPBZ0DA1,B00RXEWOAA,Had some old 3.5 floppies that I put together back in high school (20yrs ago) and I was able to pull up some good written memories from back in the day.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2262,5.0,"10 19, 2017",A0424764DX5Q4ZLHJVHY,B00RXEWOAA,"Pluged it in  and didn't require drivers or anything, I popped a floppy in ""A""  and it came right up! Very pleased with this product and the shipping was excellent!!","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2263,5.0,"10 12, 2017",A3MIR1QYUTCK0K,B00RXEWOAA,"Was so glad to get this drive so I can retrieve old info from my older computers. My husband installed it right away, and he too is thrilled. It was so easy to put into service - it is great.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2264,5.0,"10 10, 2017",A14M3A0T8JTNGF,B00RXEWOAA,"It works, well.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2265,5.0,"10 8, 2017",AIXMDKR6Z41A,B00RXEWOAA,A great price for a floppy disk drive.  It worked perfectly and I was able to download the information from a bunch of floppy disks that I might have otherwise thrown away.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2266,5.0,"10 3, 2017",A3G249PMQ70AQ2,B00RXEWOAA,"Does what it is supposed to on Windows 10 desktop and laptop.<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/3-5-34-USB-External-Floppy-Disk-Drive-Portable-1-44-MB-FDD-for-PC-Windows-2000-XP-Vista-7-8-10-for-Mac-No-Extra-Driver-Required-Plug-and-Play-Black/dp/B00RXEWOAA/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">3.5"" USB External Floppy Disk Drive Portable 1.44 MB FDD for PC Windows 2000/XP/Vista/7/8/10,for Mac,No Extra Driver Required,Plug and Play,Black</a>","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2267,5.0,"09 29, 2017",A3EIPFFKOBNMB1,B00RXEWOAA,Cheap and plug-n-play. Was able to view the files on my old floppies after all these years!,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2268,1.0,"09 29, 2017",AF0U3XXZRKC4O,B00RXEWOAA,DOA - returned for refund,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2269,5.0,"09 28, 2017",A1YTPBW09Z2ZTT,B00RXEWOAA,Works reliably even on decades old disks. I bought this to retrieve data from disks that were more than 16 years old. Now it's a permanent part of my system.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2270,5.0,"09 26, 2017",A2SFMUPIARR6T6,B00RXEWOAA,"Works amazingly, didn't have to download any drivers, computer read it instantly. Haven't had much of a chance to test it with the DOS game that I bought and to see how it works through DOSBox but the drive itself is very sturdy, has a good weight to it, and works instantly.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2271,5.0,"09 22, 2017",AI4RHLC5KVCYS,B00RXEWOAA,"I haven't needed or used a floppy disk in more than a decade.  But I needed to pull some old data files to update an old project.

This USB Floppy Disk Drive worked just as I remembered.  It is solidly built.  I am confident it will serve my purpose.

Note to allow users: When I first plugged into a USB port I heard the familiar sound when the PC recognizes a new piece of hardware.  But, the drive was not listed when I opened file explorer.  Looking in the device manager, the drive appeared as installed and working properly.  I found the drive when I opened a DOS Command Prompt as the A: drive.  I had to use DOS commands to copy files from the floppy disk to my C: drive.  Then I could work in the familiar Windows environment.  Wikipedia has a great list of DOS commands to refresh your memory.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2272,2.0,"09 22, 2017",A3EP9JUXVG9XPT,B00RXEWOAA,"It worked for two minutes, then it stopped reading floppies, I returned it!","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2273,5.0,"09 18, 2017",A1YQWG3UXAVXT2,B00RXEWOAA,"fast shipping, works plug and play,","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2274,2.0,"09 17, 2017",A3UPM53O36YTQB,B00RXEWOAA,"I bought this to transfer files form old floppies I had. The problem I had was that it doesn't detect, But if you try many times it will eventually detect the drive. I tried it on different systems thinking it might be the computer and not the drive but the same results. I was able to eventually copy my files, but I'm glad I won't have to go through that process again.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2275,5.0,"09 11, 2017",AIHHWYOKQNG3Y,B00RXEWOAA,I tried it as soon as it arrived and they both worked GREAT! Thanks.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2276,5.0,"09 10, 2017",A1JZ03LPUU3Z7T,B00RXEWOAA,Works,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2277,5.0,"09 10, 2017",A2UTV0096S656G,B00RXEWOAA,I was so happy to find this. When my computer died my replacement did not have the drive I needed. Now I can get all of my important information and put on thumb drive.  the price was excellent also I would have paid more but this was excellent.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2278,1.0,"09 4, 2017",A2V3RHT3PNH6P7,B00RXEWOAA,"Windows 10,windows explorer/my computer doesn't recognize the driver.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2279,5.0,"08 31, 2017",AKKFHIMTMGSGU,B00RXEWOAA,"This drive is awesome for the price.  It works great out of the box - nothing to install, just plug it in and there's the A: drive.  I feel like I'm in 1995 all over again.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2280,5.0,"08 30, 2017",A1P0N1M4INAN4W,B00RXEWOAA,"I found some old work floppys and wanted to retrieve the data from them. I have brought one early locally but had some problems with it reading some of the floppys. I ordered this one not knowing what to expect and it work effortlessly when I plugged it the usb port my os windows 7 powering up in seconds. I retrieved my data and then formatted each of the drives  out of twelve drives only three could not be formatted nor read (not saying it was the device, maybe just the floppys being ole). This item was better than the previous one that I had (broke due to floppy hanging up in it) as well as performed better. If you required a floppy drive, I would definitely give this one a try  it didn't let me down and would buy again if needed.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2281,1.0,"08 28, 2017",A1PJDNQVO6DOC8,B00RXEWOAA,"This drive would not read any of my old 3.5"" disks. Would write and then read back a disk ok. I sent it back.
I then ordered a Sabrent branded drive which worked on about 95% of my old 3.5"" disks.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2282,5.0,"08 27, 2017",A2HLXJBE9N7MPQ,B00RXEWOAA,Worked right out of the box,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2283,1.0,"08 26, 2017",A14HRWLCMV99ER,B00RXEWOAA,"Junk! very cheap built quality, a small electronics piece came out of it. Returning it now...","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2284,5.0,"08 26, 2017",A266413OPFFUEH,B00RXEWOAA,Product as described.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2285,5.0,"08 26, 2017",AEAGF4UO3TRJ3,B00RXEWOAA,"Worked great right out of the box.  Was recognized by my computer as soon as it was connected, no other setup required. Started using it right away!","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2286,4.0,"08 24, 2017",AM9GYGLVROG12,B00RXEWOAA,It works as advertised. I got it for my husband and he is pleased with it.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2287,5.0,"08 22, 2017",AKUBEX5SLCHLH,B00RXEWOAA,Worked like a charm! Good price and good product.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2288,5.0,"08 19, 2017",A369MVLI0LXOAF,B00RXEWOAA,Works well. Does everything that I expected.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2289,2.0,"08 18, 2017",A3L5C8FYUIUDK0,B00RXEWOAA,"Well, it runs, but it fails to read the contents of the disk... it asks me to format disk, I thought, might as well go ahead and try to format one of the disks, but it would not format... used Windows 10, 7, a MacBook Air... nothing helped.  Eventually will try with other disks that friends have, but in the meantime this does not help me... very frustrating","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2290,4.0,"08 15, 2017",A3E4KHYANG7CRE,B00RXEWOAA,Works perfect except you have to unplug it and plug it back in after each floppy disk.  Not sure if it is the drives fault or Windows.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2291,1.0,"08 14, 2017",A2PJMXISZ9Q6BA,B00RXEWOAA,"3.5"" USB External Disk Drive arrived quickly. I plugged it in to the USB port on the back of my computer, it installed the driver with no problem. I inserted a disk that had jpeg files, it worked great right just as advertised. I was able to view 5 pictures, then it would not open another on. Just spin and spin. I removed the disk and inserted another one that had more jpeg files. This time it said the disk was empty. It was not empty. I tried several disks and it would not open anything, just spin and spin. Sometimes it would say the disk is empty.  In my opinion the drive is nothing but junk. I sent it back this afternoon and won't order another one. I should have known it was junk before I ordered it because of the cheap price. I guess you get what you pay for. Don't buy this thing.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2292,4.0,"08 14, 2017",AFS5BPC7RC8FU,B00RXEWOAA,"It works once you figure out how to access it.  Plugged it into a rear USB 2.0 port (as per instructs) on machine running W10 Pro 64 Bit.  Didn't make any changes to BIOS to tell it that the USB device is a floppy... so I am assuming that is the reason it does not show up as a drive in File Explorer.  I can still access the drive through Control Panel/Devices and Printers.  I'll keep it that way as I won't need this drive much at all.

All anti-climactic as I realized that the disks I rediscovered in my crate of old photos... I had already offloaded a few years back.  Still - device works and will go into mothballs for future use.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2293,5.0,"08 13, 2017",A21KZ8OY5O7PYP,B00RXEWOAA,"Excellent, was able to retrieve data from floppies i had in storage since 2003","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2294,4.0,"08 13, 2017",A2FFFAD8MXIB96,B00RXEWOAA,Works - no problems,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2295,1.0,"08 9, 2017",AST11IWUIDT9A,B00RXEWOAA,Did not work.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2296,5.0,"08 1, 2017",A284B33D7CSV7E,B00RXEWOAA,Only had this a short time. Seems to work well. Hope it last longer than another brand I purchased.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2297,5.0,"07 30, 2017",A81HAO8KEKBZH,B00RXEWOAA,Good Product.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2298,5.0,"07 27, 2017",A3SDHC5CHJY4UP,B00RXEWOAA,"I found an old camera I had previously used with lots of floppy disks. My new computer did not come with a floppy disk drive and I was wondering how to get the photos to my computer without a lot of different steps. I found this external floppy disk drive and it was wonderful. It was just what I was wanting, plugged into the USB, started instantly, and I had those photos on my computer fast!","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2299,5.0,"07 27, 2017",AEOEHPV2BE683,B00RXEWOAA,"Exactly what I required for extracting files off of ancient 3.5"" floppy disks.  Speed of transfer is slow, but that's because floppies are painfully slow for the times!  No installation issues, read floppies faithfully (except for the ones that corrupted after years of storage), and build quality is good.  Only recommendation for improvement is if the USB cord was removable - it is a little irritating to store a device like this with a cord that sticks out of the device instead of a universal micro or mini usb port.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2300,5.0,"07 25, 2017",A1MKPNT2SP06PK,B00RXEWOAA,"Perfect to transfer over all my old files. Works perfect right out of the box, Wonderful device to add to my computer.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2301,5.0,"07 25, 2017",A3OFCUAVVL0S5F,B00RXEWOAA,"Does what you would expect: read and write to 3-1/4"" floppy disks. No issues. Win 7 Pro SP 1 recognized the drive immediately after plugging into a USB 3.0 jack.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2302,5.0,"07 23, 2017",A3ASL7WLV9LTQ,B00RXEWOAA,Works perfectly and let me get images off floppy disks from 2001.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2303,4.0,"07 21, 2017",A7XJ669WE4GOP,B00RXEWOAA,See title,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2304,5.0,"07 21, 2017",A1FZ01WC1JGVWJ,B00RXEWOAA,I used it on Windows 8.1 and I was able to copy the files from the floppy disk to the computer's hard drive.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2305,3.0,"07 19, 2017",A3ODGH5944QM6U,B00RXEWOAA,still trying to make it work?,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2306,4.0,"07 17, 2017",A1SQJYCP5R8IRE,B00RXEWOAA,"Worked great for saving off data from old 3.5"" diskettes.  I had around 50 of them in an old storage case I came across during spring cleaning.  Most were 20+ years old.  Surprisingly, most of the disks were still good.

The only thing to note is that the drive does not send a disk change signal to Windows when you swap disks so you either need to unplug and reconnect the cable when you swap disks or refresh in explorer.

Was nostalgic to hear the buzzing of a floppy drive again.  Not so nostalgic to wait for the data to copy off.  Forgot how slow these drives were.  :)","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2307,5.0,"07 16, 2017",A3OF2L6IG8I5IB,B00RXEWOAA,The drive works fine - unfortunately the floppy disks I'm trying to read have not yet worked on my much newer computer.  I'm trying to sort that out now.  Very pleased with the floppy drive -- --,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2308,5.0,"07 15, 2017",A2SIA1GMZSXEPS,B00RXEWOAA,"This was a great purchase. It was cheap in price and very easy to use. I plugged it in to my Mac,  inserted a floppy disk, and waited for the icon to appear on my desktop. I just clicked to open it. When The list of JPEG's and Mpgs  appeared and  I waited until  tiny picture icons appeared  in the list.  Then, I clicked and used the arrow to go up and down. It may take a few minutes for short MPG's to show up and play so be patient  I was able to right click on each picture and send it.

Very decent product that is easy to use and very inexpensive. I recommend it and would  buy it again!","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2309,5.0,"07 15, 2017",A29IZ5UHFZWVY,B00RXEWOAA,"It works great. A quick google search will reveal the typical lifespan of a 3.5"" diskette is only 10 years. However, I was able to revive and pull some information off a 20 year old diskette. It was a fun experiment, although most of the disks I had were dead. Not sure if formatting and reusing would prove possible, but I don't see why not if you just wanted to transfer half of an mp3 on a media larger than any flash drive. You know, like faxing your friends instead of texting them. Definitely a great purchase at a great price.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2310,5.0,"07 14, 2017",A2JCUQ570DT2R5,B00RXEWOAA,Other than having to unplug it after reading each floppy disk it worked perfectly and I was able to retrieve old files.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2311,5.0,"07 13, 2017",A1LFHMXJRAK4J2,B00RXEWOAA,"I bought this drive to read some 20-year-old 3.5"" 720K floppy disks from when I was in high school. It worked great! I just plugged it into the USB port of my Windows 10 laptop and I was able to read the disks just like the floppy drives from many years ago.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2312,5.0,"07 11, 2017",A3QQQ4LGO3IXM7,B00RXEWOAA,"Perfect, just what I needed. My new computer didn't come with a 3.5 floppy drive and I had a lot of backup material that needed to be added back on.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2313,5.0,"07 11, 2017",A1SV4WQ49VPMVD,B00RXEWOAA,Worked right away.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2314,5.0,"07 10, 2017",A25XOJFQ1CN11P,B00RXEWOAA,"I had some old fl. disks I wanted to view but none of my computers had an A drive. I expected the price for one would be high and wondered if it would even work on a new computer. I was absolutely thrilled that this USB external fl. disk drive worked great as soon as I plugged it in to my newer Windows 10 pc. At such a low price ($14), this is a real bargain. For anyone who  still has some old floppy disks that they're not sure of their contents, this external drive is just what is needed to view them! I'm VERY happy with this purchase!","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2315,5.0,"07 10, 2017",A1EI2TG7DQFRS1,B00RXEWOAA,I had some old floppy disks of my own and my mom's so I used this on a Windows 10 pc to check them. It worked great without any issues. A couple of the disks weren't working but the other 30 or so read fine. Very useful device.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2316,1.0,"07 7, 2017",AM39M9TKRWJ8D,B00RXEWOAA,"I put exactly one floppy disc in, and this machine couldn't read it, them the metal part of the disk came off on the inside. I've used the Disk before on older computers. This device is trash","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2317,5.0,"07 7, 2017",A2HTTINP8N1PMI,B00RXEWOAA,great product. buy this,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2318,5.0,"07 3, 2017",A2J4786700I548,B00RXEWOAA,Does not work in all USB ports.  Clearly states this in instructions that USB port has to have enough power to work with unit.  Kind of a hassle with my desktop as front USB ports did not work with unit but back ones did.  My laptop was much easier to use.  Works well and is a solid little unit.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2319,5.0,"07 1, 2017",A115Y5VCRQUQ4P,B00RXEWOAA,Worked right out of the box in Windows 10.,"3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
2320,5.0,"06 30, 2017",A3I6XHJ8TN6PT6,B00RXEWOAA,"Works great, no problems. Plug and Play.","3.5&quot; usb external floppy disk drive portable 1.44 mb fdd pc windows 2000/xp/vista/7/8/10 mac,no extra driver required,plug play,black",Chuanganzhuo
